age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
49,Australian,Divorced,High School,France,Tourist,54,6970,105747,17,5,1,0,0
41,Indian,Divorced,High School,Germany,Work,231,14272,137269,8,0,1,0,1
38,Nigerian,Married,Bachelors,France,Student,185,3016,153044,4,0,0,0,1
44,Canadian,Single,High School,France,Tourist,257,8400,144817,3,0,1,0,1
34,Nigerian,Single,PhD,USA,Student,256,7779,178233,0,4,0,0,0
63,Chinese,Single,High School,Australia,Work,229,1584,32551,1,5,1,0,0
20,Australian,Single,Masters,USA,Work,163,10464,134003,1,0,0,0,1
18,Indian,Divorced,Bachelors,USA,Student,310,11477,76186,13,1,1,0,1
36,Australian,Married,Bachelors,Canada,Tourist,12,7767,139708,20,2,0,0,0
67,British,Married,High School,UK,Work,37,5318,114177,17,2,1,0,1
35,Nigerian,Single,Bachelors,UK,Student,75,4910,114236,16,4,1,0,0
31,British,Single,PhD,UK,Work,115,11858,87405,19,4,1,0,0
20,Canadian,Single,Masters,UK,Student,57,6949,42506,1,1,0,0,0
58,British,Single,Masters,France,Student,118,5419,164100,12,3,0,0,0
27,British,Married,Bachelors,UK,Work,277,10599,190398,1,1,0,0,1
28,British,Divorced,High School,UK,Work,211,4000,30109,5,0,0,0,0
31,American,Married,Bachelors,USA,Student,340,10507,78196,20,1,0,0,1
47,Australian,Divorced,High School,USA,Tourist,136,4435,198754,7,2,1,0,0
42,British,Single,Bachelors,USA,Tourist,149,697,166718,18,1,0,0,1
53,British,Divorced,High School,USA,Student,351,837,38941,3,0,0,0,0
55,Canadian,Married,Bachelors,UK,Tourist,168,808,197744,12,2,1,0,0
37,Australian,Divorced,High School,Canada,Work,7,7295,18298,6,4,0,0,0
51,Australian,Married,Bachelors,Australia,Student,305,12023,76460,20,3,0,0,0
65,Nigerian,Married,PhD,UK,Work,19,8766,51743,12,4,0,0,0
44,Canadian,Single,High School,Canada,Student,36,6975,73347,10,0,1,0,1
29,Canadian,Married,Masters,UK,Tourist,123,14490,88304,1,3,0,0,0
39,German,Divorced,Bachelors,France,Tourist,244,10824,54776,1,4,0,0,0
51,German,Single,Bachelors,Germany,Tourist,222,12573,109089,0,3,0,0,0
36,American,Divorced,Masters,UK,Tourist,88,4903,100116,12,2,1,0,1
64,Canadian,Divorced,Masters,Canada,Tourist,99,9416,122910,3,1,1,0,1
44,Nigerian,Divorced,High School,USA,Student,54,7209,33907,12,1,1,0,1
57,Indian,Divorced,High School,France,Student,162,14184,163587,11,5,0,0,0
27,Nigerian,Single,High School,Canada,Work,256,5794,85607,14,2,0,0,0
51,Australian,Married,Bachelors,Germany,Work,211,2797,161176,18,3,1,0,0
24,British,Divorced,PhD,UK,Student,15,13558,142775,16,1,0,0,1
43,American,Married,Masters,USA,Student,191,4141,86677,14,2,1,0,1
34,British,Single,Masters,France,Work,11,8437,96805,14,4,1,0,0
55,Indian,Divorced,Masters,Germany,Work,134,1620,21815,11,4,0,0,0
19,German,Married,High School,UK,Work,350,5149,175618,15,2,1,0,1
39,German,Divorced,High School,UK,Tourist,111,14753,97115,12,0,1,0,1
32,German,Married,High School,UK,Tourist,214,3443,143111,11,3,1,1,0
30,Chinese,Single,PhD,USA,Tourist,235,6074,161527,9,5,0,0,0
36,Canadian,Married,PhD,Canada,Work,189,9484,122213,2,2,1,0,1
51,Canadian,Married,Bachelors,France,Tourist,67,7482,82261,2,4,1,0,0
23,Nigerian,Divorced,PhD,Canada,Student,58,1256,172956,7,0,1,0,1
37,Canadian,Divorced,High School,Canada,Work,357,2735,27245,4,5,1,0,0
63,Australian,Married,High School,Canada,Tourist,40,12381,124508,3,4,0,0,0
46,Indian,Married,Bachelors,Germany,Student,190,2427,113076,20,0,0,0,1
44,Nigerian,Married,Masters,UK,Work,298,5951,122695,13,3,1,0,1
36,Indian,Single,Masters,France,Student,144,12331,128675,9,3,0,1,0
67,American,Married,Masters,Australia,Student,114,8470,131120,4,3,0,0,0
48,American,Divorced,PhD,France,Student,98,12052,112550,17,5,0,0,0
35,German,Single,Masters,UK,Tourist,306,7549,14293,17,3,1,0,0
32,Canadian,Married,Masters,USA,Tourist,301,8308,93192,4,1,0,0,1
23,American,Married,High School,Canada,Student,336,5218,74690,3,1,1,0,1
39,Nigerian,Divorced,Bachelors,Germany,Work,96,9511,177487,5,3,0,0,0
54,Canadian,Single,PhD,Canada,Student,298,4453,57955,7,0,0,0,1
49,British,Divorced,Masters,France,Student,139,7936,32360,0,4,1,0,0
58,Chinese,Single,Bachelors,USA,Work,218,11522,11664,13,5,0,0,0
59,Nigerian,Married,High School,Australia,Tourist,178,1308,52993,16,1,1,0,1
38,Chinese,Divorced,High School,France,Student,311,3906,37352,2,3,0,0,0
22,German,Divorced,Bachelors,France,Tourist,64,12201,10675,12,3,0,0,0
48,Canadian,Divorced,PhD,Germany,Work,340,1600,199594,3,2,0,0,0
39,Australian,Divorced,Masters,France,Work,346,8247,86749,10,1,1,0,1
20,German,Single,Masters,Australia,Tourist,53,7749,148719,20,5,0,0,0
30,American,Single,Masters,UK,Student,364,4023,102855,18,3,1,0,0
64,Australian,Married,PhD,USA,Student,41,9024,116379,16,0,1,0,1
60,German,Divorced,Bachelors,Australia,Tourist,284,1178,89297,4,3,1,0,0
66,German,Single,High School,USA,Work,31,14989,79536,7,0,0,0,1
29,Chinese,Single,PhD,France,Tourist,175,6177,118723,2,3,0,0,0
32,American,Single,High School,USA,Work,232,5407,40341,14,4,1,0,0
22,Canadian,Married,PhD,Canada,Student,145,3617,94537,15,2,0,0,1
46,Chinese,Single,PhD,Canada,Student,19,7004,102271,4,2,1,0,1
50,Chinese,Single,PhD,Canada,Tourist,159,11423,47166,19,5,0,0,0
41,Indian,Single,Bachelors,Australia,Student,135,8967,147338,11,4,0,0,0
52,Nigerian,Married,Masters,Canada,Work,171,13034,82564,5,3,0,0,1
30,German,Married,Masters,USA,Work,226,6240,186363,16,1,0,0,1
34,British,Divorced,Masters,Australia,Student,74,6669,7194,7,1,0,0,1
39,Canadian,Single,Bachelors,UK,Student,66,14626,83730,4,1,1,0,1
54,Canadian,Single,High School,UK,Tourist,239,1857,2722,14,2,1,0,0
26,Chinese,Divorced,PhD,UK,Student,241,13916,119272,10,3,0,1,0
69,British,Single,Masters,France,Work,103,12909,90719,9,4,1,0,0
60,Australian,Single,Bachelors,Germany,Tourist,154,5600,145198,3,5,0,0,0
68,British,Married,High School,Canada,Work,93,9533,168172,6,3,0,0,0
26,Nigerian,Married,Bachelors,USA,Work,110,10416,8289,14,5,0,1,0
48,American,Married,PhD,UK,Student,343,10046,185897,11,5,0,0,0
48,Nigerian,Divorced,High School,Germany,Student,153,13797,57028,7,2,1,0,1
69,Indian,Single,High School,Australia,Student,293,1090,164155,16,2,0,0,0
59,Australian,Married,Masters,USA,Student,48,14683,181520,10,3,1,0,1
32,Chinese,Married,Bachelors,Canada,Student,224,7035,117735,0,2,0,0,0
65,American,Single,Bachelors,UK,Tourist,49,10793,105040,10,5,1,0,0
59,Nigerian,Married,Bachelors,Australia,Work,302,5981,81577,9,3,1,0,0
32,German,Single,High School,France,Work,70,14905,35376,18,2,1,0,0
56,Australian,Divorced,PhD,USA,Work,134,13356,142376,0,3,1,0,1
67,Canadian,Married,Bachelors,Australia,Student,188,6460,115920,18,4,0,0,0
66,British,Married,Bachelors,France,Tourist,268,8707,191688,17,1,1,0,1
58,Chinese,Single,Masters,UK,Work,255,3269,159868,1,2,1,0,0
28,German,Single,Masters,USA,Work,309,10496,132283,19,1,1,0,1
69,Australian,Married,PhD,France,Work,174,9393,22144,12,5,1,0,0
43,Chinese,Divorced,PhD,France,Student,222,13460,27262,8,0,1,0,1
29,British,Divorced,Bachelors,Canada,Tourist,62,1156,199490,0,5,0,0,0
28,American,Married,High School,UK,Work,314,10313,104631,16,0,1,0,1
61,British,Married,PhD,USA,Tourist,9,1004,72140,1,0,1,0,1
68,Canadian,Divorced,Bachelors,USA,Work,143,4997,11557,11,4,1,0,0
54,American,Married,Masters,France,Work,217,12590,48130,18,3,0,0,0
30,Australian,Divorced,PhD,UK,Tourist,10,8843,166689,13,5,0,0,0
21,German,Divorced,High School,UK,Work,186,5556,40734,9,4,0,0,0
51,Chinese,Divorced,High School,Germany,Student,47,9336,88759,10,3,1,0,0
21,Australian,Divorced,Bachelors,Australia,Student,290,5195,115585,0,2,1,0,0
35,Canadian,Single,PhD,Australia,Work,352,1719,183982,5,2,1,0,1
45,British,Divorced,High School,Canada,Student,123,13512,161579,1,5,0,0,0
45,German,Single,PhD,UK,Work,81,11705,67914,0,5,1,0,0
26,Chinese,Married,High School,UK,Tourist,360,9957,159312,6,4,1,0,0
28,Nigerian,Married,High School,Germany,Work,277,5612,187077,9,0,1,1,0
57,Nigerian,Married,PhD,USA,Student,336,14432,90968,6,1,0,0,1
21,Australian,Divorced,Bachelors,Australia,Work,56,11633,120699,3,3,1,0,0
40,British,Divorced,Masters,Canada,Student,151,10091,163525,1,3,1,1,0
30,British,Single,Masters,Germany,Tourist,184,6927,96085,11,0,1,0,1
65,Australian,Married,High School,Canada,Student,10,7615,119354,10,3,1,0,0
53,Canadian,Single,PhD,Australia,Student,339,8035,104069,8,5,0,0,0
54,Indian,Married,Masters,Germany,Tourist,227,1340,66609,4,3,1,0,0
59,Indian,Divorced,High School,Germany,Tourist,65,793,138149,5,0,0,0,1
56,Nigerian,Divorced,Bachelors,Germany,Student,86,9857,11933,1,2,0,0,0
45,American,Divorced,Bachelors,Australia,Work,176,6198,121354,10,1,1,0,1
57,Canadian,Single,High School,Germany,Tourist,229,5671,12307,19,1,1,0,1
57,Canadian,Single,Bachelors,UK,Work,109,7453,81177,8,3,1,0,0
32,Chinese,Single,Masters,Canada,Work,347,11457,152382,8,2,1,0,1
33,Canadian,Married,Bachelors,USA,Tourist,218,9265,102081,5,5,1,0,0
47,Australian,Single,Bachelors,UK,Work,157,4262,145616,18,5,0,0,0
64,Chinese,Divorced,Bachelors,Germany,Tourist,18,13252,80335,10,4,0,0,0
69,German,Divorced,PhD,USA,Work,135,13997,34357,11,5,0,0,0
31,British,Married,Masters,Canada,Tourist,288,2993,154047,13,1,0,0,1
32,Canadian,Divorced,PhD,France,Work,133,5853,2104,20,3,0,0,0
38,Nigerian,Married,Masters,France,Student,317,1096,40720,16,2,1,0,0
51,Canadian,Divorced,PhD,UK,Student,219,11506,79717,20,4,0,0,0
46,Chinese,Divorced,High School,France,Tourist,357,6474,88340,10,3,0,0,0
50,German,Married,High School,UK,Tourist,191,6271,71043,2,2,1,0,1
56,British,Divorced,Bachelors,UK,Work,129,5062,187000,5,0,1,0,1
45,Canadian,Divorced,Masters,France,Student,164,14578,84802,20,3,1,0,0
31,Indian,Married,High School,UK,Tourist,364,4895,169798,19,2,1,0,0
27,German,Married,PhD,Australia,Tourist,90,5257,112257,10,1,0,0,1
69,German,Married,PhD,Canada,Work,36,2964,36076,13,4,0,0,0
58,Indian,Divorced,PhD,USA,Tourist,138,8728,28561,18,0,1,0,1
52,Canadian,Single,Bachelors,UK,Tourist,280,10548,189861,3,5,1,0,0
36,Nigerian,Single,Bachelors,USA,Work,14,1309,66029,13,5,1,0,0
25,Nigerian,Divorced,Masters,Australia,Student,119,870,103076,6,5,0,0,0
44,Australian,Married,Bachelors,USA,Work,350,10160,23235,12,4,1,0,0
69,Nigerian,Divorced,Masters,Canada,Student,231,7956,82273,10,5,1,0,0
20,German,Married,PhD,Germany,Student,279,8333,162313,13,4,1,0,0
35,American,Single,PhD,USA,Work,16,5239,90083,5,5,1,0,0
64,British,Divorced,Bachelors,Germany,Work,349,4299,102749,17,0,0,0,1
19,British,Divorced,PhD,UK,Tourist,298,8265,129857,2,0,1,0,1
22,Canadian,Divorced,Bachelors,Canada,Work,317,14835,199201,20,5,0,0,0
43,Chinese,Married,PhD,Australia,Work,74,3002,131721,15,2,1,0,1
52,American,Single,Bachelors,France,Tourist,188,7548,145729,7,3,1,0,0
55,British,Single,High School,Germany,Work,319,12479,137173,4,1,0,0,1
23,Australian,Single,PhD,Germany,Student,115,8260,54398,5,1,0,0,1
31,Indian,Single,PhD,Australia,Work,18,7835,50456,17,2,0,0,1
40,American,Divorced,Masters,Canada,Student,327,9290,48441,5,5,1,0,0
46,American,Single,High School,USA,Work,329,1011,17383,2,1,0,0,0
18,German,Single,PhD,USA,Work,92,3817,42761,6,1,0,0,1
47,American,Married,PhD,UK,Student,198,13993,26312,5,5,1,0,0
39,Canadian,Divorced,PhD,Germany,Work,166,12930,177988,19,5,1,0,0
45,German,Single,PhD,USA,Work,278,12322,23771,4,2,1,0,0
20,Canadian,Single,Masters,Germany,Tourist,173,1109,96352,13,0,1,0,1
47,Indian,Single,PhD,USA,Student,351,5017,21656,7,2,0,0,0
52,Chinese,Single,Masters,Australia,Student,360,8853,66951,20,5,1,0,0
24,Canadian,Single,PhD,USA,Student,183,5646,3423,0,5,0,0,0
30,Nigerian,Divorced,High School,Australia,Tourist,63,4008,168763,9,2,0,0,1
62,British,Divorced,High School,Germany,Student,333,7022,92098,6,4,0,0,0
34,Canadian,Married,High School,Germany,Tourist,9,12236,90061,4,4,0,0,0
32,American,Single,Masters,Canada,Work,226,10773,38406,11,5,1,0,0
69,Indian,Married,PhD,UK,Work,21,788,68088,20,2,1,0,0
61,British,Married,High School,Germany,Work,34,3415,125866,17,4,0,0,0
33,Nigerian,Divorced,High School,Australia,Student,357,12436,154470,6,4,1,0,0
38,Nigerian,Single,Masters,Germany,Student,15,14918,5781,10,2,0,0,1
60,Indian,Single,Bachelors,Germany,Student,40,4252,11937,20,1,1,0,1
69,American,Married,High School,Canada,Student,356,5646,98650,3,3,0,0,0
38,American,Divorced,Masters,Canada,Work,81,12012,28314,2,4,0,0,0
18,Australian,Married,High School,Germany,Student,234,5168,188848,10,4,1,0,0
47,Chinese,Single,Bachelors,Germany,Work,356,8871,151040,3,3,1,0,0
68,Chinese,Single,Masters,Australia,Tourist,126,1202,142864,0,4,0,0,0
44,Chinese,Single,PhD,USA,Tourist,110,9561,79395,14,3,1,1,0
66,Canadian,Single,PhD,USA,Tourist,59,2942,5182,7,5,1,0,0
33,British,Single,PhD,Canada,Tourist,210,5173,56359,7,1,0,0,1
52,Nigerian,Divorced,PhD,USA,Tourist,287,12017,5618,8,1,1,0,1
35,Australian,Divorced,Bachelors,France,Work,200,13796,62109,8,4,0,0,0
64,Chinese,Married,Bachelors,USA,Student,132,14582,86765,17,1,0,0,1
52,British,Single,Bachelors,USA,Tourist,69,8680,192350,8,0,1,0,1
43,Australian,Single,High School,Germany,Tourist,61,6969,102474,12,0,0,0,1
42,German,Married,Masters,Germany,Student,179,8541,94142,3,3,0,0,0
33,German,Married,High School,Germany,Work,201,8067,16037,18,3,1,0,0
29,Canadian,Single,Masters,USA,Student,238,3722,186511,9,0,1,0,1
34,American,Divorced,PhD,UK,Tourist,142,2489,123017,18,2,0,0,0
50,German,Divorced,PhD,Canada,Work,22,13224,134460,3,3,0,0,1
38,Indian,Divorced,High School,Germany,Work,75,11823,97916,11,1,0,0,1
65,Australian,Divorced,Bachelors,Australia,Student,351,6770,133417,3,0,0,0,1
55,Chinese,Divorced,PhD,Germany,Work,336,4462,39008,2,0,0,0,1
20,Australian,Single,PhD,UK,Tourist,246,10302,171832,17,0,0,0,1
30,Chinese,Divorced,Bachelors,France,Student,133,11792,94558,4,4,1,0,0
29,British,Single,PhD,Australia,Tourist,336,13070,108565,3,5,1,0,0
23,British,Married,Bachelors,Australia,Student,44,10867,36748,16,0,0,0,1
57,Australian,Single,PhD,Australia,Tourist,362,10604,179398,4,0,0,0,1
60,Australian,Divorced,Masters,Australia,Work,267,12868,186662,7,4,1,0,0
65,Indian,Married,High School,USA,Tourist,169,10427,51773,13,2,0,1,0
37,Chinese,Single,Masters,UK,Tourist,141,10234,36280,0,5,1,0,0
33,American,Single,High School,France,Student,131,12499,168285,18,5,0,0,0
19,German,Divorced,High School,Germany,Student,137,6862,38674,4,4,0,0,0
59,British,Married,High School,Australia,Work,152,1779,131613,16,1,1,0,1
21,German,Divorced,PhD,Germany,Work,99,11473,32458,10,0,0,0,1
43,Indian,Divorced,PhD,Canada,Student,112,13325,123922,14,3,0,0,1
44,Canadian,Single,Masters,Germany,Student,337,7031,91174,4,1,0,0,1
54,Nigerian,Married,High School,Australia,Tourist,108,9040,106072,7,3,1,0,0
54,Chinese,Single,High School,USA,Tourist,89,2056,123873,0,5,1,0,0
24,Canadian,Divorced,PhD,UK,Student,264,4063,170012,14,1,0,0,1
43,British,Divorced,Masters,USA,Work,168,6358,122530,9,1,1,0,1
26,Australian,Married,Bachelors,Australia,Tourist,205,14346,65955,9,4,0,0,0
45,German,Single,PhD,USA,Tourist,288,2721,172039,10,5,0,0,0
66,American,Divorced,Masters,USA,Tourist,332,4588,176584,15,4,0,0,1
63,Nigerian,Married,PhD,Australia,Student,110,13855,61780,17,5,0,0,0
19,Chinese,Married,Bachelors,UK,Student,305,10855,77123,19,1,0,0,1
67,Canadian,Single,High School,Australia,Work,249,653,26368,2,5,0,0,0
40,Indian,Married,PhD,UK,Tourist,228,1403,188180,16,3,1,0,0
29,Australian,Single,PhD,UK,Student,71,1497,15996,0,4,0,0,0
59,German,Married,High School,France,Work,324,14948,15026,20,1,1,0,1
44,American,Divorced,PhD,France,Student,216,5004,160840,12,2,1,0,1
62,Indian,Divorced,Masters,Germany,Student,138,12046,180328,18,5,1,1,0
56,Canadian,Single,Masters,USA,Work,139,9106,1023,15,2,0,0,0
37,Australian,Divorced,PhD,UK,Tourist,352,11735,77846,18,0,0,0,1
52,Australian,Single,Bachelors,Canada,Student,300,8965,4149,14,1,0,0,0
55,Nigerian,Married,Bachelors,France,Tourist,22,12919,99361,6,5,1,0,0
69,Indian,Married,PhD,Australia,Student,214,1040,83623,7,4,1,0,0
64,Canadian,Single,PhD,USA,Student,271,3373,81350,8,3,0,0,0
65,Nigerian,Single,Bachelors,UK,Tourist,234,6366,92434,8,3,1,0,0
19,Canadian,Single,Bachelors,Germany,Student,77,14698,27137,6,5,0,0,0
59,American,Divorced,High School,Australia,Student,234,1137,70186,3,1,0,0,0
46,British,Married,Masters,UK,Work,12,11883,155273,8,2,1,0,1
32,Indian,Single,Masters,Australia,Tourist,312,12427,36883,5,0,1,0,1
28,Canadian,Divorced,Bachelors,USA,Tourist,301,4008,157678,2,5,0,0,0
35,British,Married,PhD,France,Tourist,94,12578,105588,17,5,0,0,0
46,Canadian,Divorced,PhD,Germany,Student,39,12454,131673,11,2,0,0,1
65,British,Single,Masters,France,Work,47,4359,91854,16,3,0,0,1
69,Indian,Single,Masters,France,Student,150,12411,172036,17,0,0,0,1
67,Canadian,Single,PhD,France,Work,247,7642,12653,0,2,1,0,1
25,Nigerian,Single,Masters,Germany,Tourist,38,9142,140250,16,1,1,0,1
67,British,Single,PhD,Australia,Work,69,2314,41788,2,2,0,0,0
66,British,Single,Bachelors,France,Tourist,177,14850,2294,14,4,0,0,0
61,Australian,Divorced,Bachelors,Australia,Tourist,277,3052,179213,3,3,1,0,0
32,Australian,Divorced,Bachelors,Canada,Tourist,53,13518,161170,6,0,0,0,1
34,Indian,Divorced,Bachelors,USA,Work,155,8078,122223,12,5,0,0,0
27,German,Single,Masters,UK,Work,277,4373,121882,14,4,1,0,0
61,German,Divorced,Masters,Germany,Work,277,6381,110360,10,0,1,0,1
24,Indian,Single,Masters,UK,Work,347,9666,15116,0,2,1,0,1
37,Indian,Single,Bachelors,USA,Work,90,3999,76663,4,3,1,0,0
35,Nigerian,Married,Masters,Germany,Work,133,5517,146123,16,5,1,0,0
23,Australian,Divorced,PhD,Canada,Work,137,2532,190379,7,1,1,0,1
42,American,Married,Bachelors,Germany,Student,141,6415,70478,11,4,1,0,0
69,German,Single,High School,USA,Work,144,3343,85858,19,3,0,0,0
37,German,Single,PhD,Canada,Tourist,196,13551,88282,1,4,1,0,0
37,British,Divorced,PhD,UK,Tourist,83,6444,65047,11,0,1,0,1
63,Indian,Single,Masters,USA,Work,176,13382,8979,11,2,0,0,1
58,Nigerian,Married,PhD,USA,Tourist,234,2321,4732,6,2,1,0,0
60,Chinese,Single,Masters,Canada,Tourist,335,14228,125063,2,2,1,0,1
32,American,Divorced,PhD,Germany,Student,338,4772,155421,6,5,1,0,0
49,German,Married,PhD,France,Work,325,7391,109545,4,4,1,0,0
63,British,Married,Masters,France,Tourist,122,4579,63435,17,0,1,0,1
38,Chinese,Divorced,Bachelors,Australia,Student,14,6504,162902,4,5,1,0,0
29,British,Married,Bachelors,UK,Student,244,4488,120255,14,0,0,0,1
22,British,Single,High School,Germany,Work,206,2205,39076,0,0,1,0,1
54,Australian,Divorced,High School,UK,Student,243,14031,82487,15,2,1,0,0
33,German,Single,Bachelors,Germany,Work,25,9727,38236,20,0,0,0,1
57,Indian,Divorced,PhD,UK,Student,18,9249,133130,20,3,1,0,0
56,American,Divorced,Bachelors,Canada,Work,120,14891,137265,1,4,0,0,0
47,Australian,Married,High School,France,Tourist,11,2712,137462,14,5,1,0,0
60,American,Divorced,High School,Germany,Student,198,9571,81096,2,4,0,1,0
62,Chinese,Single,High School,Canada,Tourist,52,5228,13156,10,0,1,0,1
57,Indian,Divorced,PhD,Canada,Work,112,10279,53107,11,3,0,0,0
23,German,Single,PhD,Canada,Work,345,6909,61203,1,1,1,0,1
35,Chinese,Divorced,Bachelors,France,Student,358,5620,137376,9,1,1,0,1
68,Canadian,Divorced,PhD,USA,Work,344,2665,110598,0,1,0,0,1
34,Indian,Married,Bachelors,Canada,Tourist,87,14837,178397,7,3,1,0,0
21,British,Single,Masters,Canada,Tourist,44,7209,10482,15,1,0,0,0
22,American,Single,PhD,Canada,Tourist,348,13006,177825,6,3,0,0,0
19,Chinese,Single,Masters,France,Tourist,183,2853,19602,13,5,1,0,0
61,American,Single,Masters,USA,Tourist,30,5860,127096,14,4,0,0,0
42,Chinese,Married,PhD,France,Student,161,6454,166837,15,2,0,0,0
25,Chinese,Married,High School,France,Tourist,181,10392,51920,8,3,1,0,0
67,Australian,Single,Masters,UK,Tourist,309,5191,89562,5,2,1,0,1
68,German,Divorced,Bachelors,USA,Student,46,5419,133917,4,1,0,0,1
67,German,Married,High School,UK,Work,46,12814,10771,20,2,0,0,0
35,Australian,Single,Masters,UK,Work,257,9726,196858,11,4,1,0,0
41,American,Divorced,Masters,USA,Student,230,12160,103917,17,1,0,0,1
27,Australian,Divorced,High School,Australia,Tourist,301,3967,197540,17,3,1,1,0
38,American,Married,Bachelors,Canada,Tourist,112,8609,134450,1,2,1,0,1
60,Chinese,Married,Bachelors,Australia,Tourist,327,13482,45585,16,2,1,1,0
44,Nigerian,Divorced,Masters,Australia,Tourist,285,4407,52936,15,4,1,0,0
48,American,Married,Masters,Germany,Work,137,9688,120864,5,5,0,0,0
19,Nigerian,Divorced,PhD,Canada,Work,252,13895,47266,7,0,1,0,1
20,Indian,Married,High School,France,Tourist,184,4142,183225,15,2,0,0,0
37,American,Divorced,High School,France,Work,352,12395,9710,9,1,0,0,1
53,Chinese,Married,Masters,Australia,Tourist,200,4841,138970,9,5,0,0,0
56,Indian,Married,Masters,UK,Work,204,6373,81808,12,1,1,0,1
55,British,Divorced,Masters,Canada,Work,49,14948,142657,19,3,1,0,0
66,Indian,Single,PhD,UK,Tourist,275,6417,100227,3,3,1,0,1
43,German,Divorced,High School,Canada,Student,317,6716,14116,9,1,1,0,1
19,American,Married,Bachelors,Australia,Tourist,242,1597,154212,0,4,0,0,0
29,Chinese,Single,High School,Australia,Work,149,3023,66417,15,3,0,0,0
48,British,Married,Bachelors,Germany,Student,353,4349,76369,0,1,0,0,1
43,Nigerian,Divorced,Masters,France,Work,346,4888,38015,5,4,0,0,0
44,Chinese,Single,Bachelors,Canada,Tourist,339,6421,176600,15,5,0,0,0
