age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
31,Nigerian,Divorced,Masters,France,Student,21,4322,182200,3,1,0,0,1
62,Nigerian,Single,High School,Canada,Work,68,1354,198518,3,2,0,0,0
57,Australian,Single,Bachelors,Germany,Student,94,9136,183037,17,0,1,0,1
27,German,Married,Bachelors,Australia,Student,326,14682,6322,8,2,1,0,0
30,Australian,Divorced,Masters,France,Student,320,11755,112917,1,1,0,0,1
30,Canadian,Single,High School,Australia,Work,288,8848,146765,19,1,1,0,1
26,Indian,Divorced,PhD,USA,Tourist,303,2987,75497,13,1,0,0,0
63,Canadian,Divorced,Masters,Germany,Student,334,7422,64465,17,3,0,0,0
48,German,Divorced,Masters,Germany,Tourist,83,4269,73519,1,4,1,0,0
24,Canadian,Married,PhD,USA,Work,279,6633,97903,4,0,1,0,1
36,Chinese,Single,PhD,Germany,Work,261,1160,55932,1,1,0,1,0
57,Indian,Divorced,High School,Australia,Work,267,2575,180472,13,1,1,0,1
37,Canadian,Married,PhD,France,Tourist,196,1415,128274,17,1,0,1,0
64,Canadian,Single,Masters,Germany,Student,61,6402,2379,19,1,0,0,0
43,Nigerian,Divorced,Bachelors,Canada,Work,282,4930,156619,2,3,0,0,0
64,Canadian,Divorced,High School,USA,Tourist,301,14025,80933,17,2,0,0,1
25,British,Single,Masters,Germany,Work,189,7837,4352,2,3,0,0,0
34,Chinese,Single,High School,Germany,Work,354,5600,6206,17,5,0,0,0
28,British,Single,Masters,USA,Tourist,267,5302,1374,2,0,0,0,0
24,Australian,Married,Masters,USA,Work,171,10213,39226,16,4,1,0,0
54,British,Married,Bachelors,Canada,Work,22,4111,172387,12,4,1,0,0
35,Indian,Married,Masters,France,Tourist,67,2075,192617,14,5,0,0,0
41,German,Married,High School,UK,Tourist,16,1227,145936,17,0,1,0,1
21,Australian,Divorced,Masters,USA,Tourist,226,4881,79434,12,4,1,0,0
33,Indian,Divorced,High School,USA,Work,97,14458,121598,16,3,0,0,0
20,German,Single,Bachelors,UK,Work,76,7194,154784,14,2,0,0,1
21,American,Divorced,High School,Canada,Tourist,95,7580,63291,11,4,1,0,0
50,Canadian,Single,High School,France,Student,311,14388,172458,4,4,1,0,0
23,Canadian,Single,Bachelors,Germany,Tourist,230,1794,6699,12,4,0,0,0
32,German,Single,High School,UK,Tourist,94,11406,124165,4,4,1,0,0
64,Australian,Divorced,Bachelors,USA,Student,61,3573,165855,19,0,0,0,1
52,British,Married,Bachelors,Germany,Student,31,10349,184998,11,1,0,0,1
44,Indian,Married,PhD,Canada,Student,332,7810,152093,15,1,0,0,1
45,Australian,Divorced,Bachelors,UK,Work,188,1142,131205,7,0,0,1,0
31,American,Single,Masters,France,Student,352,7212,128387,10,0,0,0,1
50,Canadian,Married,PhD,UK,Tourist,259,12886,49573,11,2,0,0,0
31,Nigerian,Married,PhD,UK,Work,321,4083,147070,20,5,1,0,0
36,Nigerian,Single,High School,Australia,Student,175,9706,163318,0,0,0,1,1
42,Indian,Single,Bachelors,UK,Work,109,8397,94242,3,5,0,0,0
34,German,Married,High School,UK,Student,339,2802,17015,3,3,0,0,0
25,Canadian,Single,Masters,USA,Student,109,643,69810,5,4,1,0,0
53,Nigerian,Married,Masters,Canada,Tourist,278,9743,107216,1,2,0,0,1
41,American,Single,Bachelors,France,Student,194,11050,35225,12,3,1,0,0
61,Indian,Married,Masters,UK,Tourist,209,5109,43729,17,3,1,0,0
48,Canadian,Single,Bachelors,Germany,Student,39,4455,190674,10,5,0,0,0
28,Indian,Married,Bachelors,Canada,Student,82,11483,181186,9,2,1,0,1
34,Nigerian,Married,High School,Canada,Student,248,13079,109679,7,5,0,0,0
36,British,Single,Masters,Canada,Student,153,1987,76700,7,3,1,0,0
50,Indian,Single,PhD,Australia,Tourist,89,8135,182733,15,1,1,0,1
67,Chinese,Single,Bachelors,USA,Work,169,7639,186157,4,2,0,0,1
46,American,Married,Masters,Germany,Work,36,11985,108681,18,1,0,0,1
47,Australian,Divorced,PhD,UK,Student,35,8578,167143,5,5,0,0,0
53,German,Married,High School,Germany,Tourist,205,10699,154392,10,0,1,1,1
20,Canadian,Single,PhD,USA,Student,250,4329,35592,18,3,0,1,0
59,German,Married,High School,Canada,Tourist,204,13846,64384,12,4,0,0,0
19,Indian,Married,High School,UK,Tourist,98,2313,157029,9,4,1,0,0
68,American,Divorced,High School,UK,Work,319,9020,87178,8,3,1,0,0
59,Chinese,Single,PhD,USA,Student,61,3432,49773,15,4,0,0,0
56,Nigerian,Married,Masters,Canada,Tourist,135,12380,97151,9,1,1,0,1
43,German,Divorced,PhD,Canada,Student,277,13611,194834,17,3,0,0,0
27,British,Divorced,PhD,UK,Student,19,5112,75583,14,4,0,0,0
22,American,Single,Masters,Germany,Work,253,12382,16631,13,0,1,0,1
36,Chinese,Divorced,PhD,France,Tourist,352,11367,41700,5,0,0,0,1
45,Nigerian,Single,Bachelors,Germany,Work,134,13895,96603,4,3,1,0,0
29,American,Divorced,High School,UK,Student,230,9570,98751,20,5,1,0,0
46,American,Single,High School,Germany,Tourist,85,13397,35905,14,2,1,0,0
39,Indian,Divorced,Masters,France,Work,311,4946,117538,3,3,0,0,0
47,Australian,Single,Bachelors,Germany,Student,307,10976,28287,2,5,0,0,0
40,Chinese,Married,High School,Australia,Work,285,6149,111840,20,1,0,0,1
30,Indian,Married,Bachelors,France,Student,80,5248,136473,13,2,1,0,1
19,British,Married,Masters,France,Work,31,9575,134920,14,4,1,0,0
40,German,Single,High School,USA,Student,164,12869,128562,9,5,1,0,0
24,Canadian,Single,Masters,Canada,Tourist,158,7122,142545,5,1,0,0,1
67,Nigerian,Single,Bachelors,Germany,Student,17,9638,64512,20,5,1,0,0
20,German,Divorced,Masters,Canada,Work,14,3371,73580,0,1,1,0,1
69,American,Married,Masters,Canada,Work,34,9643,173426,13,2,0,0,1
51,Chinese,Divorced,High School,Canada,Tourist,232,6312,94070,19,0,0,0,1
41,Nigerian,Divorced,High School,Germany,Student,113,4000,159192,18,4,1,0,0
46,Canadian,Single,PhD,Germany,Tourist,320,625,98192,1,5,0,0,0
67,Chinese,Divorced,PhD,UK,Work,174,13846,116908,10,0,1,0,1
25,Indian,Married,High School,Canada,Tourist,37,10298,74176,11,3,1,0,0
26,British,Divorced,Masters,Canada,Student,172,13784,17733,12,3,0,0,0
21,Australian,Married,Masters,Australia,Student,29,9252,162161,10,1,1,0,1
62,Nigerian,Single,Bachelors,France,Tourist,143,11109,27930,14,0,0,0,1
38,Nigerian,Married,Masters,Germany,Student,25,7277,56783,16,4,0,0,0
36,British,Married,PhD,France,Tourist,86,8092,30002,0,5,0,1,0
28,Nigerian,Married,PhD,Australia,Tourist,231,8733,127872,14,3,0,0,0
26,Nigerian,Married,Bachelors,Canada,Student,165,10940,195495,13,5,0,0,0
41,British,Divorced,Bachelors,USA,Student,216,2984,15625,11,1,0,0,0
20,Nigerian,Divorced,Masters,UK,Student,168,1743,103426,10,0,1,0,1
42,German,Married,Masters,Australia,Student,108,7264,45576,15,0,1,0,1
52,Indian,Divorced,High School,France,Tourist,100,14718,162188,5,3,0,0,0
56,Australian,Married,Bachelors,Canada,Tourist,245,9429,150546,13,2,0,0,0
28,Canadian,Single,PhD,UK,Work,284,8649,15252,1,2,0,0,0
50,Indian,Married,High School,UK,Student,50,3910,51088,13,1,1,0,1
65,Chinese,Divorced,Masters,UK,Tourist,33,4830,129798,2,2,0,0,1
31,Canadian,Married,PhD,Australia,Student,264,14714,192722,6,1,1,0,1
56,American,Divorced,PhD,Australia,Tourist,160,1398,185258,4,2,0,0,1
25,American,Divorced,Bachelors,USA,Work,245,13606,61921,7,0,1,0,1
63,Chinese,Single,PhD,Germany,Student,361,10565,103217,20,1,1,0,1
38,Nigerian,Divorced,PhD,USA,Work,228,3542,24173,6,5,0,0,0
55,British,Single,High School,Canada,Work,131,6469,36416,0,0,0,0,1
24,British,Divorced,PhD,Canada,Work,223,9539,166926,3,2,1,0,1
60,Nigerian,Married,Masters,France,Student,218,2511,186338,12,3,0,0,0
38,Chinese,Divorced,PhD,France,Tourist,46,9295,28158,13,3,0,0,0
40,American,Single,PhD,UK,Tourist,215,6525,184855,3,4,0,0,0
19,Chinese,Single,PhD,UK,Student,23,3138,29704,14,2,0,0,0
51,Canadian,Divorced,Masters,UK,Work,258,7059,9931,14,5,1,0,0
39,Nigerian,Divorced,Bachelors,UK,Tourist,353,11529,35076,9,5,0,0,0
62,Australian,Single,Bachelors,USA,Tourist,264,14742,40667,3,2,0,1,0
61,Canadian,Divorced,PhD,USA,Work,13,13110,49777,6,2,1,0,0
20,German,Married,Bachelors,France,Student,127,1553,74580,15,1,1,0,1
49,German,Married,Bachelors,France,Tourist,216,8275,146108,20,5,0,0,0
33,Australian,Single,Masters,Canada,Tourist,227,9258,87170,14,1,1,0,1
38,Australian,Single,PhD,France,Student,116,4709,106811,3,0,1,0,1
19,Canadian,Divorced,Bachelors,Australia,Student,323,6938,165934,19,1,1,0,1
68,Australian,Single,Bachelors,UK,Work,297,13280,67062,2,5,1,0,0
33,American,Divorced,High School,Germany,Student,33,10497,96488,1,5,1,0,0
59,British,Divorced,PhD,Germany,Tourist,46,14415,81980,12,2,0,0,1
41,German,Single,Masters,Canada,Tourist,147,9819,128978,4,4,1,0,0
19,Australian,Divorced,Masters,Australia,Student,283,2995,64380,17,2,0,0,1
44,Canadian,Single,High School,Canada,Tourist,159,4122,59081,13,2,0,0,0
46,Chinese,Single,PhD,Germany,Tourist,191,6570,117938,13,2,0,1,0
53,Indian,Single,Masters,Canada,Work,162,8810,193743,20,0,0,0,1
39,Indian,Single,Masters,UK,Work,70,9172,58041,0,2,1,0,1
30,Nigerian,Married,High School,Australia,Work,201,946,125704,7,0,1,0,1
38,German,Single,Masters,Canada,Student,18,7386,173150,10,3,0,0,1
22,Nigerian,Single,Bachelors,USA,Tourist,236,592,102589,8,4,1,0,0
18,Indian,Divorced,Masters,Canada,Work,339,692,94441,20,4,0,0,0
23,Canadian,Married,Masters,USA,Work,284,7318,36400,4,2,0,0,1
59,British,Married,Bachelors,USA,Tourist,105,13760,23270,11,5,0,0,0
43,American,Divorced,Masters,France,Tourist,46,14404,83615,6,0,1,0,1
64,Canadian,Single,PhD,Germany,Student,11,9893,117706,8,5,1,0,0
46,British,Single,PhD,USA,Work,89,2213,114662,13,4,0,0,0
18,Nigerian,Married,Bachelors,Australia,Work,292,12190,128785,8,1,1,0,1
31,Canadian,Married,High School,Canada,Student,15,5032,118485,5,3,1,0,0
36,Indian,Divorced,High School,France,Work,327,14558,157078,1,4,1,0,0
51,Nigerian,Divorced,High School,France,Tourist,258,2067,50635,0,4,0,1,0
27,German,Divorced,Bachelors,USA,Work,189,5435,87879,4,5,0,0,0
29,Nigerian,Divorced,PhD,Australia,Tourist,98,692,197303,18,1,1,0,1
43,Canadian,Divorced,High School,France,Tourist,31,11670,175546,17,2,0,0,1
61,American,Single,Masters,France,Work,240,3568,175456,12,0,0,0,1
55,Nigerian,Married,PhD,Germany,Work,181,10989,43812,16,3,0,0,0
40,Australian,Single,Bachelors,UK,Work,184,3206,137591,14,0,0,0,1
37,Chinese,Divorced,High School,USA,Student,232,8575,71351,3,5,1,0,0
35,Canadian,Married,PhD,Australia,Student,147,1868,169792,13,0,1,0,1
27,Nigerian,Single,Bachelors,France,Work,151,13920,105489,8,1,1,0,1
35,Australian,Divorced,Bachelors,USA,Student,356,2211,8633,5,4,0,1,0
18,Nigerian,Married,Bachelors,USA,Work,265,7739,76804,9,3,0,0,0
21,Nigerian,Divorced,PhD,UK,Work,123,4338,12844,10,1,0,0,1
64,German,Married,High School,USA,Tourist,235,8157,12832,12,1,1,0,1
31,Canadian,Divorced,High School,Australia,Student,96,11491,42840,0,5,1,0,0
27,Nigerian,Divorced,Bachelors,Germany,Student,259,9081,131890,8,5,0,0,0
28,American,Single,High School,France,Student,353,8389,77396,19,4,0,0,0
49,British,Married,Bachelors,France,Work,251,13813,64448,18,0,0,1,1
67,Australian,Single,Masters,Germany,Student,227,8286,168251,19,1,0,0,0
52,American,Single,Masters,USA,Student,128,6026,178191,17,2,1,1,0
52,American,Married,Masters,UK,Student,245,2083,190279,0,3,0,0,0
41,Chinese,Married,PhD,France,Student,92,10019,152209,2,4,0,0,0
43,Indian,Divorced,High School,Germany,Tourist,221,1546,195594,10,1,1,0,1
51,Australian,Divorced,Masters,UK,Work,27,5367,17083,12,4,1,0,0
47,American,Divorced,Masters,Germany,Student,173,9589,183855,16,1,0,0,0
55,American,Single,Masters,France,Tourist,186,5701,180874,3,2,1,0,1
25,Canadian,Single,High School,USA,Tourist,9,14090,193244,4,2,1,0,1
66,Canadian,Married,Masters,Canada,Work,214,1946,109890,4,1,0,0,1
35,German,Divorced,PhD,France,Tourist,37,10039,40522,11,2,1,0,0
48,Indian,Single,High School,Australia,Tourist,79,13233,99383,0,0,1,0,1
55,Canadian,Married,PhD,France,Work,341,13713,45922,0,2,0,0,0
49,German,Divorced,Bachelors,France,Student,330,6476,151032,7,5,1,1,0
24,Canadian,Married,Bachelors,Germany,Tourist,307,1279,171111,7,1,1,0,1
38,Canadian,Single,High School,USA,Tourist,276,1641,28565,2,5,0,0,0
19,German,Single,Masters,France,Work,63,3904,93313,5,4,1,0,0
58,Nigerian,Single,Masters,France,Student,350,11876,58590,2,4,1,0,0
43,British,Divorced,Bachelors,France,Work,189,14852,101131,6,2,0,0,0
44,American,Married,PhD,Australia,Work,337,2756,56403,3,5,1,0,0
21,German,Divorced,High School,Canada,Tourist,255,3611,114688,2,1,1,1,0
30,British,Single,Bachelors,Canada,Work,326,10740,154790,2,5,1,1,0
40,German,Married,Masters,Australia,Tourist,125,13261,185225,17,1,0,0,1
45,German,Divorced,Bachelors,France,Tourist,30,14482,154518,7,2,1,0,1
43,Chinese,Single,PhD,Germany,Student,147,752,62496,7,0,1,0,1
66,German,Married,PhD,UK,Student,268,4312,69737,3,2,0,0,1
41,British,Single,Masters,Australia,Work,283,13478,131163,1,1,1,0,1
24,American,Single,High School,USA,Student,89,14732,73537,6,3,1,0,0
61,Nigerian,Single,Masters,USA,Student,282,12802,96220,1,2,0,0,1
43,Australian,Single,PhD,Australia,Work,170,12398,57243,7,3,1,0,1
45,American,Married,Bachelors,Canada,Student,18,2289,107475,7,5,1,0,0
48,German,Divorced,Bachelors,Germany,Work,27,11124,144868,3,0,1,0,1
64,Nigerian,Single,Bachelors,Canada,Student,324,9248,82963,4,5,0,0,0
46,Indian,Married,Masters,UK,Work,36,7670,143316,20,3,0,0,0
48,Australian,Married,PhD,Germany,Student,282,3429,2952,14,1,1,0,0
18,American,Married,Bachelors,Australia,Work,177,12821,85460,16,2,1,0,1
40,Australian,Married,High School,UK,Tourist,362,6487,113926,10,5,1,0,0
20,Australian,Married,PhD,France,Tourist,46,4552,111343,7,1,0,0,1
62,Indian,Married,Bachelors,UK,Tourist,225,8053,180365,2,1,0,0,0
33,British,Divorced,Bachelors,France,Student,259,1297,122880,13,1,1,0,1
41,Indian,Single,Masters,Germany,Student,237,10800,85568,0,3,0,0,0
47,American,Divorced,High School,UK,Work,139,11477,196917,12,3,0,0,0
48,British,Divorced,PhD,USA,Tourist,354,12835,142579,12,1,0,0,1
65,Australian,Single,PhD,Germany,Student,158,9449,140856,18,0,0,0,1
28,American,Married,Masters,USA,Student,335,6529,82079,7,2,0,1,0
22,British,Single,Bachelors,USA,Work,257,5105,6024,14,5,0,0,0
68,Australian,Divorced,High School,UK,Work,312,6663,165066,11,1,0,0,1
46,American,Single,PhD,Canada,Tourist,45,12943,111520,1,0,1,0,1
36,American,Married,PhD,Canada,Work,263,13097,121766,15,0,1,0,1
66,British,Single,High School,USA,Tourist,125,6141,192443,9,5,1,1,0
67,British,Married,Masters,Canada,Tourist,182,12924,194912,11,3,1,0,0
39,German,Married,Bachelors,UK,Tourist,40,1534,134614,6,1,0,0,1
59,Canadian,Single,Bachelors,Australia,Tourist,132,9105,134289,16,1,1,0,1
51,Canadian,Divorced,Masters,Australia,Work,80,12148,37148,16,3,1,0,0
54,American,Single,Bachelors,USA,Student,95,1740,71538,9,1,0,0,0
67,Australian,Married,High School,Germany,Student,35,597,9151,2,4,0,0,0
22,Chinese,Divorced,PhD,France,Tourist,77,8468,143378,7,0,1,0,1
31,Canadian,Single,PhD,Australia,Tourist,283,7724,127249,1,1,1,0,1
26,American,Single,High School,Germany,Tourist,356,6986,87925,11,3,1,0,0
63,Canadian,Single,Bachelors,Canada,Student,236,2681,43906,13,0,0,1,0
65,Chinese,Divorced,Bachelors,Canada,Tourist,55,3202,76903,0,4,0,0,0
55,Canadian,Single,PhD,USA,Work,20,7459,34983,18,4,0,0,0
58,Chinese,Married,Bachelors,UK,Student,79,8911,8966,17,4,0,0,0
56,Australian,Married,Bachelors,Germany,Tourist,11,6739,199787,7,4,0,0,0
41,American,Single,High School,UK,Student,147,1056,56956,13,4,0,0,0
41,German,Married,Bachelors,Australia,Student,302,11050,1423,3,3,1,0,0
39,Nigerian,Married,Bachelors,France,Work,312,4631,103064,3,5,1,0,0
37,Chinese,Married,High School,UK,Student,181,6312,101577,5,3,0,0,0
58,British,Single,High School,Germany,Tourist,76,11340,79864,3,1,0,0,0
37,American,Single,Masters,Australia,Tourist,68,11098,133438,10,5,1,0,0
35,British,Single,PhD,Germany,Work,335,13014,128263,19,5,1,0,0
34,Chinese,Divorced,PhD,France,Tourist,116,12613,185361,11,1,0,0,1
46,Indian,Divorced,PhD,Germany,Work,311,6404,124377,4,3,0,0,0
47,British,Single,Masters,France,Student,116,6009,59955,3,0,1,0,1
59,Canadian,Single,PhD,Canada,Tourist,92,13160,21152,9,1,0,0,1
19,Australian,Single,Bachelors,France,Tourist,243,1347,119263,8,5,1,0,0
25,Canadian,Married,Masters,USA,Tourist,23,3766,101439,20,5,0,0,0
35,American,Divorced,High School,France,Tourist,27,1991,16612,13,0,0,0,0
18,Indian,Single,Masters,Australia,Tourist,217,10406,55427,6,1,0,0,1
68,Australian,Divorced,High School,France,Work,33,14312,146308,6,0,1,0,1
65,German,Divorced,High School,UK,Tourist,137,4161,45605,14,0,1,0,1
46,Canadian,Single,PhD,USA,Tourist,181,3524,73165,1,3,1,0,0
49,Indian,Single,High School,France,Tourist,202,6822,38761,20,0,1,0,1
22,German,Single,High School,Canada,Student,23,1975,151338,10,1,0,0,0
59,British,Divorced,PhD,Germany,Student,87,12474,85867,15,5,1,0,0
28,Australian,Single,High School,Australia,Work,351,11702,121663,15,5,0,0,0
46,British,Single,Bachelors,Germany,Student,320,5272,164449,6,4,1,0,0
28,Indian,Single,PhD,UK,Tourist,101,10984,145933,10,1,0,0,1
69,British,Divorced,Masters,UK,Student,45,790,80017,7,3,0,0,0
33,Indian,Single,High School,France,Work,244,9335,136050,1,4,1,0,0
51,German,Single,PhD,Germany,Tourist,145,12257,163518,19,5,0,0,0
19,British,Single,Masters,Australia,Work,253,14303,33725,13,2,1,0,1
32,Indian,Single,High School,Germany,Work,170,12389,38061,18,1,0,0,0
49,Canadian,Divorced,High School,Canada,Student,209,1313,40083,6,1,1,1,0
31,Chinese,Married,Bachelors,Germany,Student,269,7512,23742,2,4,1,0,0
31,Indian,Single,PhD,France,Work,42,3464,18363,0,4,1,1,0
59,British,Single,Masters,USA,Tourist,293,9185,188381,1,3,0,0,0
47,Australian,Single,Bachelors,USA,Tourist,323,11216,28637,10,5,0,0,0
49,American,Single,PhD,France,Tourist,357,6871,199526,4,4,0,0,0
39,Chinese,Single,PhD,Canada,Student,363,1581,114353,5,3,0,0,0
42,Indian,Divorced,PhD,USA,Tourist,230,6592,137028,1,4,0,0,0
56,Canadian,Married,Bachelors,Germany,Student,155,6395,54537,2,5,0,0,0
30,German,Divorced,Bachelors,UK,Tourist,351,5857,23626,8,0,0,0,0
20,German,Single,High School,Germany,Student,269,6969,26500,12,1,0,0,0
66,Nigerian,Single,Bachelors,Australia,Student,211,1237,81041,9,4,1,0,0
49,British,Single,Masters,Canada,Tourist,110,14015,199820,8,4,1,0,0
43,Indian,Divorced,PhD,UK,Tourist,354,11732,31319,11,2,1,0,0
48,Chinese,Married,Bachelors,Canada,Student,310,2428,135656,11,5,0,0,0
58,Indian,Divorced,Masters,Canada,Tourist,100,11981,117908,14,0,0,0,1
66,Chinese,Single,High School,France,Work,75,5784,129022,20,1,0,0,1
26,British,Divorced,Masters,USA,Work,172,9084,32952,2,1,1,0,1
45,Indian,Married,Bachelors,UK,Work,253,7645,182691,0,0,0,0,1
61,British,Single,High School,USA,Work,260,9986,8398,12,3,0,0,0
60,Canadian,Married,PhD,Germany,Tourist,107,13042,26194,9,5,1,0,0
68,Nigerian,Married,Masters,France,Tourist,146,13391,104112,5,1,1,0,1
24,American,Single,Bachelors,UK,Student,344,11634,80275,0,3,0,0,0
44,Nigerian,Married,Bachelors,Australia,Work,182,12561,105573,16,1,1,0,1
61,German,Divorced,Bachelors,UK,Work,185,2532,95170,15,2,0,1,0
22,Canadian,Married,Masters,France,Tourist,361,12234,54975,7,0,0,0,1
63,British,Married,Masters,France,Work,316,7484,84802,17,4,0,0,0
41,American,Divorced,Bachelors,France,Student,342,13384,16781,19,0,0,0,1
59,Australian,Single,Bachelors,UK,Student,218,847,196408,4,5,1,0,0
46,Indian,Divorced,High School,UK,Tourist,300,5240,51092,7,5,1,0,0
61,British,Single,Bachelors,USA,Tourist,14,12447,45503,5,0,1,1,0
57,British,Divorced,PhD,Canada,Work,65,1496,127628,19,4,1,0,0
54,British,Divorced,Masters,Germany,Work,276,867,69028,11,1,1,0,1
29,Canadian,Single,High School,Germany,Tourist,103,11373,23071,0,4,0,0,0
64,Canadian,Divorced,PhD,Canada,Work,276,1825,31478,15,4,1,0,0
39,American,Married,PhD,Canada,Work,164,14882,129543,5,3,1,0,0
33,British,Married,Masters,Canada,Tourist,172,13785,113328,8,1,1,0,1
53,British,Divorced,Masters,France,Work,34,2826,170234,0,5,0,0,0
44,British,Single,High School,Australia,Work,203,6350,87724,10,1,1,0,1
28,Canadian,Divorced,High School,UK,Student,103,2888,70995,13,2,0,0,0
48,German,Divorced,PhD,Germany,Student,128,8472,191557,13,0,0,0,1
19,Nigerian,Married,PhD,USA,Work,261,8022,46798,14,2,1,0,1
35,Australian,Divorced,Bachelors,France,Tourist,234,3226,90307,20,4,0,0,0
58,American,Single,High School,USA,Work,303,1967,172170,9,1,0,0,1
44,Nigerian,Divorced,Masters,Australia,Work,112,11341,120873,19,3,0,0,1
50,American,Married,PhD,Germany,Tourist,28,2809,168888,19,5,0,0,0
34,German,Married,PhD,Germany,Work,109,11118,44190,1,4,1,0,0
57,American,Divorced,Bachelors,France,Tourist,133,1466,91839,12,2,0,0,1
48,Chinese,Divorced,Bachelors,France,Student,301,1254,139087,9,1,0,0,1
43,Indian,Single,High School,Canada,Work,262,5946,35110,3,2,1,0,0
53,Australian,Married,High School,USA,Student,37,10734,112528,6,4,0,0,0
49,German,Divorced,PhD,UK,Tourist,263,9899,32930,1,1,0,0,1
56,American,Divorced,Bachelors,USA,Student,265,8199,154678,10,2,0,0,0
40,American,Divorced,High School,USA,Work,146,3195,107834,18,2,1,0,1
22,Chinese,Married,Bachelors,USA,Work,193,10116,186020,3,1,0,0,1
37,Australian,Divorced,PhD,Australia,Student,53,14216,153128,10,2,0,0,1
68,British,Single,Bachelors,Germany,Work,25,3137,98160,19,0,0,0,1
32,German,Divorced,PhD,Germany,Student,340,942,64550,19,0,1,0,1
56,Canadian,Divorced,Bachelors,UK,Work,335,10122,126199,17,3,1,0,0
54,German,Married,Bachelors,UK,Tourist,194,14009,71484,1,5,0,0,0
57,Chinese,Single,Bachelors,Canada,Tourist,260,13807,137932,11,4,0,0,0
